round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
13,126,4,4,4975.5945,0.0,5035.542600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50,0.0,0.0,0.5,0.25,59.94809999999988,375.61760000000015,0.0,367,28.490100000000005,202.4611999999999,632.3031000000001,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,14.1705,0.010757465692266842,3.6771000000000007,4.721548387096776,NaN,1.3550301075268816,2.2445735815602905,2.719862055102116,186.0,167.0,93.0,435.6666666666667,187.99999999999997,0.0,69,49,35,24,6,3.0,435.0,2522.5813999999996,1653.9078,799.1053,192,0,0,32,0.6568332992116974,0.7651460412150175,0.6315837668430022,74,547.9977000000001,614.0757000000001,8,2,0.0,0,0,49,0.0,0,0.0,6212.581542857143,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,69,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742424452120796,94,188.65119999999996,32,6023.930342857144,4,-676.3298,4,-1562.1747,2,56.81210000000053,0.0,20.99421428571429,2,0,93,93,1 + planning margin,debt,6,0.0
14,116,4,4,4797.2152,0.0,4838.715700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,0.0,0.0,0.5,0.25,57.79939999999988,401.0190000000003,16.3309,392,27.5501,205.92940000000002,250.4421,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,12.417100000000001,0.01005414330818982,3.4993857142857148,4.65027848101266,NaN,1.34886835443038,2.1599347916666676,2.6382661934490526,158.0,126.0,79.0,393.66666666666674,154.0,0.0,67,61,46,19,3,5.0,379.0,2477.1279999999997,1660.4309,659.6562999999999,192,0,0,32,0.6285496926696759,0.7299729954351362,0.6146414251917256,67,442.26489999999995,440.92260000000005,7,4,0.0,0,0,61,0.0,0,0.0,6108.485309677418,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,67,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728438579908015,84,219.7035,32,5888.781809677419,4,-593.3714,4,-1651.3836999999999,2,38.75650000000056,0.0,20.325451612903223,10,0,79,79,1 + planning margin,debt,6,0.0
15,106,4,4,4627.367800000002,0.0,4659.5749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36,0.0,0.0,0.5,0.25,55.58819999999986,425.53310000000073,23.4131,415,26.725299999999997,196.5727,148.51530000000002,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,42.0884,0.011519898619536187,3.3925255813953474,4.500676923076922,NaN,1.2712711538461539,2.533032704402515,12.96812209174141,104.0,129.0,52.0,344.3333333333333,98.0,0.0,76,49,33,21,5,4.0,340.0,2359.0562,1601.4481,666.8635,192,0,0,32,0.6295676571442685,0.7065222475823865,0.738864025774238,54,319.57959999999997,437.63579999999985,14,9,0.0,0,0,49,0.0,0,0.0,6024.741160759495,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,76,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667843875968696,74,193.5201,32,5831.221060759494,4,-575.9189,4,-1593.9365000000003,2,29.855100000000082,0.0,20.2330253164557,10,0,52,52,1 + planning margin,debt,6,0.0
16,89,4,4,4525.3253,0.0,4546.8058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36,0.0,0.0,0.5,0.25,52.78389999999987,449.04700000000065,31.3395,435,96.7305,198.77300000000008,295.3015,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,35.47690000000001,0.012134506161243097,3.178934532374099,4.492607547169814,NaN,1.2441037735849059,2.5390092592592612,12.579078428989163,106.0,139.0,53.0,293.33333333333337,96.0,0.0,61,26,21,7,11,3.0,313.0,2272.0143000000007,1541.352,711.959,192,0,0,32,0.5971100513235761,0.6659663274782976,0.7137344288333394,44,315.8288999999999,441.87189999999975,14,3,0.0,0,0,26,0.0,0,0.0,5699.921123076923,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62021912692267,57,97.47219999999999,32,5602.448923076924,4,-559.5797,4,-1498.6009999999999,2,19.520499999999664,0.0,19.069067307692308,17,0,53,53,1 + planning margin,debt,6,0.0
17,78,4,4,4465.036299999999,0.0,4477.086599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31,0.0,0.0,0.5,0.25,50.58249999999986,472.3221000000006,38.5683,448,136.18999999999997,196.47899999999998,198.0102,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,8.7381,0.011370445036434387,3.224215555555558,4.362091228070177,NaN,1.1543771929824562,2.5032928160919554,12.201706076119493,114.0,135.0,57.0,287.6666666666667,107.33333333333333,0.0,49,16,11,6,7,3.0,286.0,2229.3987,1481.0909000000001,754.5467000000001,192,0,0,32,0.5491690841605368,0.6279992821863525,0.6573107780226959,34,340.7555,435.2691000000003,12,5,0.0,0,0,16,0.0,0,0.0,5521.715367924528,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,49,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5416888476470867,46,9.27170000000002,32,5512.443667924528,4,-543.4055000000001,4,-1405.7733000000003,2,10.482300000000334,0.0,18.661556603773587,11,0,57,57,1 + planning margin,debt,6,0.0
18,70,4,4,4370.1537000000035,0.0,4372.681200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24,0.0,0.0,0.5,0.25,49.235999999999876,495.76150000000024,46.874300000000005,456,104.5817,199.46429999999998,205.88420000000002,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,3.2495999999999996,0.011656680040509114,3.192228099173553,4.351164285714286,NaN,1.1844696428571428,2.548158771929823,11.835654893835905,112.0,121.0,56.0,267.0,110.0,0.0,42,14,11,4,6,4.0,260.0,2223.1034,1415.3962000000001,731.6541000000001,192,0,0,32,0.4827636794324808,0.5788210470590098,0.5980821627804258,22,347.1172000000001,386.2595999999999,6,0,0.0,0,0,14,0.0,0,0.0,5234.345615789476,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528905182046089,38,31.780299999999997,32,5202.565315789475,4,-532.6649,4,-1378.4258999999997,2,1.3514999999996906,0.0,17.315657894736844,8,0,56,56,1 + planning margin,debt,6,0.0
19,64,4,4,4264.192200000001,0.0,4258.606500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,0.0,0.0,0.5,0.25,47.78669999999988,518.4444999999998,53.6642,466,66.0437,172.00520000000003,236.50350000000003,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,16.365299999999998,0.011863693128734755,3.2483055118110213,4.322717647058824,NaN,1.1775137254901966,2.5315625000000024,11.528198754431495,102.0,127.0,51.0,245.66666666666666,102.0,0.0,38,8,4,5,8,8.0,247.0,2164.7527999999993,1347.688,751.7514000000001,192,0,0,32,0.46350704858771885,0.5501740661979386,0.6158979873374568,17,318.5221,412.53479999999973,10,2,0.0,0,0,8,0.0,0,0.0,5249.6686714285715,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,38,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4370018400814284,32,-16.971200000000017,32,5266.6398714285715,4,-523.9378,4,-1308.0886,2,-6.369700000000088,0.0,17.767044642857144,6,0,51,51,1 + planning margin,debt,6,0.0
20,63,4,4,4143.455400000001,0.0,4135.7105999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,0.0,0.0,0.5,0.25,47.93949999999988,541.5721999999998,55.9761,475,67.10669999999999,187.84350000000012,224.6497,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,24.705699999999993,0.011932804527781463,3.3646485714285728,4.331798181818179,NaN,1.196207272727273,2.506349107142858,11.182352791798547,110.0,105.0,55.0,239.66666666666669,109.99999999999999,0.0,34,10,10,2,5,4.0,236.0,2172.5955999999996,1280.2851999999998,690.5746,192,0,0,32,0.45484142678908235,0.5442391207037396,0.5853540550758454,13,343.49289999999996,353.28810000000016,5,0,0.0,0,0,10,0.0,0,0.0,5233.307029411765,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4369667436064373,31,-35.402600000000014,32,5268.7096294117655,4,-514.9053,4,-1319.0254,2,-8.13679999999994,0.0,17.66270588235295,1,0,55,55,1 + planning margin,debt,6,0.0
21,60,4,4,3995.007700000001,0.0,3985.5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.5,0.25,47.55799999999986,564.0821000000001,57.279900000000005,488,38.251999999999995,186.69969999999998,220.88739999999999,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,12.0305,0.01250153808945922,3.270235576923077,4.403396226415093,NaN,1.2538792452830183,2.4750462962962994,10.846882208044592,106.0,104.0,53.0,227.33333333333334,102.00000000000001,0.0,31,10,8,4,5,3.0,227.0,2128.5126,1213.7439000000002,652.7511999999999,192,0,0,32,0.4375918939826804,0.5165761585456958,0.5616501187668961,14,320.4737,340.1045,6,1,0.0,0,0,10,0.0,0,0.0,5266.127145454548,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,31,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3802771101131999,28,-49.80459999999999,32,5315.931745454547,4,-505.01129999999995,4,-1306.6088,2,-9.430100000000039,0.0,17.943109090909097,3,0,53,53,1 + planning margin,debt,6,0.0
22,58,4,4,3853.808199999999,0.0,3829.9595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,0.0,0.0,0.5,0.25,46.33029999999986,585.3534000000001,70.4708,496,36.9301,178.12960000000007,243.39989999999997,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,11.389499999999998,0.012970226407672442,3.245562962962963,4.348865306122448,NaN,1.1925857142857144,2.4764046666666695,10.521475741803254,98.0,108.0,49.0,219.66666666666666,100.0,0.0,31,9,8,4,7,8.0,218.0,2064.9373000000005,1146.6956,642.1753,192,0,0,32,0.42443161883631175,0.49429785392860937,0.5854723849926167,13,306.07719999999995,350.5208,7,0,0.0,0,0,9,0.0,0,0.0,5397.589926415094,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,31,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2996034550472584,26,-19.729399999999984,32,5417.319326415094,4,-495.62429999999995,4,-1266.9447,2,-23.84869999999978,0.0,18.808188679245276,2,0,49,49,1 + planning margin,debt,6,0.0
23,55,4,4,3701.8974999999987,0.0,3672.7971000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,0.0,0.0,0.5,0.25,45.68539999999987,606.4128000000004,75.11569999999999,498,36.6694,188.58010000000004,63.3783,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013002148721740861,3.2966208791208786,4.303315999999998,NaN,1.2117479999999998,2.4542137254901966,10.205831469549157,100.0,91.0,50.0,207.99999999999997,100.0,0.0,28,7,5,5,3,1.0,209.0,2035.3999,1077.1819,589.3157,192,0,0,32,0.4048690918629352,0.4631095319259746,0.5419373816299045,12,296.8156,299.99249999999995,4,1,0.0,0,0,7,0.0,0,0.0,5222.014057142857,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2998544786330926,23,-23.86050000000001,32,5245.874557142855,4,-488.70250000000004,4,-1269.5643,2,-29.100400000000036,0.0,17.888785714285717,3,0,50,50,1 + planning margin,debt,6,0.0
24,53,4,4,3574.7530000000006,0.0,3540.7248999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,0.0,0.0,0.5,0.25,43.646599999999864,626.3887000000008,78.03389999999999,505,36.5239,163.66840000000005,124.12239999999997,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,10.552,0.014589225840264095,3.2040715686274512,4.31301777777778,NaN,1.222226666666667,2.474328260869562,9.899656525462678,90.0,102.0,45.0,200.33333333333334,90.0,0.0,29,8,6,3,6,6.0,201.0,1989.2404000000004,1013.7963,571.7163,192,0,0,32,0.4068048115440126,0.44723430816567555,0.6233459818545315,12,277.82599999999996,326.81530000000004,7,1,0.0,0,0,8,0.0,0,0.0,5243.69134,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2558966453720837,21,-44.6942,32,5288.38554,4,-482.9053,4,-1236.9237000000003,2,-34.02809999999977,0.0,18.176219999999997,2,0,45,45,1 + planning margin,debt,6,0.0
25,51,4,4,3489.2842000000005,0.0,3439.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,0.0,0.0,0.5,0.25,40.99789999999987,644.8095000000013,91.39240000000001,511,51.2919,136.76070000000004,128.446,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,10.552,0.01419736162505934,3.2045862068965514,4.27702391304348,NaN,1.213239130434783,2.407648936170212,9.602666829698801,92.0,87.0,46.0,194.66666666666666,90.66666666666666,0.0,27,6,4,4,3,0.0,194.0,1999.6301999999996,972.6797,516.9743000000001,192,0,0,32,0.40296648497365983,0.42952248456307807,0.6114090400370333,13,277.6477,278.799,3,0,0.0,0,0,6,0.0,0,0.0,5288.6806000000015,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2363418296586224,19,-98.49000000000001,32,5387.170600000001,4,-477.20680000000004,4,-1241.4257,2,-50.03529999999978,0.0,18.333400000000005,2,0,46,46,1 + planning margin,debt,6,0.0
26,48,4,4,3373.5865000000003,0.0,3293.1857999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11,0.0,0.0,0.5,0.25,39.50509999999986,663.5700000000005,120.26500000000003,516,20.2533,135.951,25.0608,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,15.037600000000001,0.014120477909792609,3.1249448275862064,4.223282222222221,NaN,1.2295244444444442,2.402616304347826,9.314586824807837,90.0,87.0,45.0,184.33333333333334,90.0,0.0,24,8,6,6,5,4.0,182.0,1981.0396000000005,933.7045,458.84239999999994,192,0,0,32,0.36728444667806426,0.380324236466024,0.5411921694043984,8,271.5813,271.87019999999995,6,1,0.0,0,0,8,0.0,0,0.0,5297.942395652174,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1971592181382325,16,-48.66140000000002,32,5346.603795652175,4,-474.0953999999999,4,-1249.3176,2,-80.40069999999992,0.0,18.198586956521744,3,0,45,45,1 + planning margin,debt,6,0.0
27,47,4,4,3271.3910000000005,0.0,3181.4848000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9,0.0,0.0,0.5,0.25,37.947499999999856,681.5269000000005,128.21290000000005,521,26.1619,128.35739999999998,41.6287,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.8716,0.015129172597262614,3.030668604651163,4.172487179487179,NaN,1.157220512820513,2.359853750000002,9.123658961028273,78.0,86.0,39.0,173.66666666666669,80.0,0.0,23,6,5,1,3,4.0,177.0,1926.3583999999998,895.4466,449.586,192,0,0,32,0.3489612074219881,0.360139025152727,0.5294024041854004,9,233.9199,260.6375,4,1,0.0,0,0,6,0.0,0,0.0,5309.537300000001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1497069763608816,15,-17.218300000000006,32,5326.755600000001,4,-470.2667,4,-1208.334,2,-89.90620000000013,0.0,18.442866666666664,1,0,39,39,1 + planning margin,debt,6,0.0
28,44,4,4,3183.1037,0.0,3067.1427999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9,0.0,0.0,0.5,0.25,35.72799999999985,698.1694000000005,152.35170000000002,529,36.1306,124.41789999999996,167.10049999999998,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,2.7122,0.015022808729079348,3.0563579545454544,4.09261219512195,NaN,1.1456756097560976,2.3373178571428546,8.849949192197425,82.0,88.0,41.0,171.0,82.0,0.0,22,1,0,4,5,3.0,174.0,1902.8463999999992,854.1665,426.09080000000006,192,0,0,32,0.34407998411795604,0.3267411980556112,0.595804601885136,7,238.50699999999995,268.9595,6,1,0.0,0,0,1,0.0,0,0.0,5099.8053769230755,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1530488046192806,12,-39.1678,32,5138.973176923077,4,-469.4602000000001,4,-1181.5892000000001,2,-115.96090000000004,0.0,17.358307692307697,3,0,41,41,1 + planning margin,debt,6,0.0
29,43,4,4,3093.466400000001,0.0,2966.8873999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9,0.0,0.0,0.5,0.25,33.092099999999846,713.8567000000003,160.33390000000003,536,25.7294,115.36670000000002,146.019,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,2.7122,0.013979206804944636,3.0565736842105253,4.0763439024390244,NaN,1.1438390243902439,2.361213095238098,8.584450716431501,82.0,76.0,41.0,168.0,84.0,0.0,21,4,4,1,1,1.0,168.0,1914.8107999999993,811.2491,367.4065,192,0,0,32,0.33999047940426563,0.3135627699200716,0.5938023761679609,7,245.2393,232.2995999999999,1,0,0.0,0,0,4,0.0,0,0.0,5086.449156097561,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15499965014359,11,-64.6394,32,5151.088556097562,4,-470.29089999999997,4,-1190.0335,2,-126.57899999999995,0.0,17.185134146341465,1,0,41,41,1 + planning margin,debt,6,0.0
