round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,zero_cash_persons,wealth_gap_meals,wealth_bottom10_meals,wealth_top10_meals,cash_gap_meals,cash_bottom10_meals,cash_top10_meals,invoices_issued,invoices_paid,invoices_open,invoices_overdue,liquidations,refoundings,bad_debt,bank_bailouts,profit_tax,profit_tax_scale,parking_tax_scale,income_tax_accrued,income_tax_charged,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
11,508,4,4,19589.7304,0.0,19818.781599999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25,8,24.979111340752127,-0.021042826572372563,24.958068514179757,8.458244486785008,0.06606027714439133,8.524304763929399,1751.382199999998,1882.8323999999977,1751.382199999998,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,229.05119999999982,1253.4050999999993,0.0,6,116.7504,621.5906,3.1641999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013628576742577421,4.0912732283464495,5.032707471264362,NaN,1.5636519174041288,2.4995691021967628,2.8907025774281183,696.0,635.0,348.0,1723.0000000000018,693.9999999999998,0.0,282,183,161,70,14,6.0,1773.0,9434.560700000004,3771.0046,6384.165099999999,759,9,0,128,0.623586790779852,0.7068874769163791,0.6409126589506446,306,2266.9049,2597.958499999995,46,32,0.0,0,0,183,0.0,0,0.0,27872.09323749999,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,282,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5396221268192105,380,2470.027500000002,128,25402.065737499997,4,-5759.3735375,4,-3462.8749000000016,2,229.05119999999988,0.0,24.581895833333316,4,0,348,348,0 bare bones,debt,1,0.0
12,502,4,4,19079.936100000024,0.0,19303.684899999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27,3,25.34547881131468,-0.05074361657432182,25.29473519474036,9.24001573350769,0.03595799932908865,9.27597373283678,1562.9571999999996,1751.3822000000011,1562.9571999999996,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,223.7487999999998,1358.8985999999998,0.0,6,110.7959,620.5902000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01373358014300663,4.0353915887850444,4.961768888888888,NaN,1.5202637254901956,2.45435469409283,2.803981500105274,630.0,535.0,315.0,1678.6666666666677,622.0,0.0,313,260,178,127,13,7.0,1651.0,9273.91749999999,3974.7929000000004,5831.2257,759,9,0,128,0.6477893360986404,0.7117709741798353,0.6726496847262959,291,1997.2187000000008,2158.934499999999,49,36,0.0,0,0,260,0.0,0,0.0,26871.345979646063,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,313,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5735171106265797,374,2299.0986000000007,128,24572.247379646014,4,-5266.970391150443,4,-3814.8542999999995,2,223.7488000000012,0.0,23.45477876106193,6,0,315,315,0 bare bones,debt,1,0.0
13,451,4,4,18540.394500000013,0.0,18752.833600000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30,3,25.284339872874572,-0.05303491915417847,25.231304953720393,9.493483192236218,0.03389014349439506,9.527373335730614,1275.2736999999975,1562.957199999998,1275.2736999999975,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,217.23209999999983,1461.3150000000026,4.792999999999999,6,108.9331,648.4747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013809580841449596,3.9298242738589213,4.88610613026819,NaN,1.4983126984126984,2.3507093511450363,2.719862055102116,522.0,482.0,261.0,1449.0000000000002,500.0000000000001,0.0,289,245,174,85,13,7.0,1424.0,8940.254299999997,4228.8783,5371.2618999999995,759,9,0,128,0.6308241298784509,0.6841267528777442,0.6839152852992976,252,1566.6435999999978,1894.1753,53,40,0.0,0,0,245,0.0,0,0.0,26094.840614705867,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,289,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5297603568687972,323,2189.4395999999997,128,23905.401014705887,4,-4719.983497058824,4,-4073.8581000000013,2,212.43910000000142,0.0,22.803955882352934,51,0,261,261,0 bare bones,debt,1,0.0
14,389,4,4,18001.260899999983,0.0,18206.240100000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22,1,25.903516181070113,-0.03598842983106942,25.867527751239045,10.055413733692454,0.04124083406154078,10.096654567753996,1185.4982000000016,1275.2737000000002,1185.4982000000016,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,210.23529999999982,1560.2903000000026,5.256099999999999,6,105.9721,645.1056999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013830393057602936,3.76159439655172,4.8190983739837465,NaN,1.464948101265822,2.289663225371114,2.6382661934490526,492.0,464.0,246.0,1239.6666666666665,421.66666666666674,0.0,265,193,125,80,12,11.0,1252.0,8624.805900000008,4286.735500000001,5089.7195,759,9,0,128,0.610525089239838,0.6451399510060278,0.724322148600619,215,1349.3846999999994,1745.379799999998,47,35,0.0,0,0,193,0.0,0,0.0,25576.35437142856,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,265,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4579266229758847,261,1863.8743999999995,128,23712.479971428576,4,-4366.330785714285,4,-4154.440500000001,2,204.97919999999795,0.0,22.474690476190478,62,0,246,246,0 bare bones,debt,1,0.0
15,335,4,4,17534.290100000002,0.0,17720.234099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,1,27.40675936458448,-0.017132519203657853,27.389626845380825,11.302378003242362,0.057583920568294644,11.359961923810657,791.8991999999996,1086.4239000000002,890.9734999999995,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,191.2000999999998,1644.1981000000033,5.256099999999999,7,102.943,569.9137999999996,99.0743,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013842895598323792,3.7395318518518534,4.713685714285712,NaN,1.4042654088050326,2.6793658777120455,9.439522074106327,336.0,405.0,168.0,1093.6666666666667,298.0,0.0,248,167,105,66,12,10.0,1070.0,8201.352999999996,4356.7062,4976.2309000000005,759,9,0,128,0.5961117528094211,0.6009144639334258,0.7639969752463098,155,1044.0183999999997,1514.5104000000006,34,22,0.0,0,0,167,0.0,0,0.0,24809.57263291138,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3752275936070066,207,1646.5925000000002,128,23162.980132911383,4,-4002.105406329113,4,-4117.2091,2,185.94400000000132,0.0,21.97422151898733,54,0,168,168,0 bare bones,debt,1,0.0
16,263,4,4,17121.110700000005,0.0,17313.458199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,10,28.286895321565346,-0.36449749701289585,27.92239782455245,12.48912757929508,0.049043057844862674,12.538170637139942,888.2443999999995,890.9734999999986,888.2443999999995,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,199.83769999999978,1748.036600000004,7.4902,7,213.6335,626.8128999999996,118.43260000000001,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013642835382795936,3.468013647058826,4.724704255319146,NaN,1.3799519553072628,2.617030158730168,11.938653930491764,376.0,425.0,188.0,904.3333333333333,320.0,0.0,170,71,46,25,17,9.0,923.0,8059.214399999995,4150.0322,4911.864100000001,759,9,0,128,0.513997450043093,0.5067197125828606,0.6675434195541226,76,1116.6260000000004,1473.9058000000011,32,15,0.0,0,0,71,0.0,0,0.0,23882.500179245293,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,170,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2506873631284892,135,1394.2256999999997,128,22488.274479245298,4,-3918.212669811321,4,-3979.4974999999995,2,192.34749999999804,0.0,21.06398113207549,72,0,188,188,0 bare bones,debt,1,0.0
17,243,4,4,16809.941600000002,0.0,16995.751999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45,27,31.074729849690502,-1.006482126435759,30.068247723254743,13.895526946441658,0.0,13.895526946441658,651.5394000000006,888.2443999999975,651.5394000000006,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,193.3005999999998,1838.3710000000035,7.4902,7,295.59610000000004,606.7652000000003,198.72460000000004,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013516258468058647,3.582698497854071,4.588305633802821,NaN,1.28675112781955,2.758709440559446,14.181076765401274,284.0,466.0,142.0,871.6666666666666,275.3333333333333,0.0,172,32,7,25,17,11.0,916.0,7531.2123999999985,4133.0696,5145.6596,759,9,0,128,0.5210463452466558,0.4908778751871008,0.7322788267548346,86,938.3751,1669.5374999999972,29,12,0.0,0,0,32,0.0,0,0.0,22894.560411173177,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,172,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1759947312036223,115,809.6007999999999,128,22084.959611173188,4,-3639.698686033519,4,-3543.6256000000003,2,185.8104000000012,0.0,20.69927932960894,20,0,142,142,0 bare bones,debt,1,0.0
18,222,4,4,16627.238500000003,0.0,16808.662599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,57,32,29.79270523159544,-1.4169474371304542,28.375757794464988,14.049773460668568,0.0,14.049773460668568,981.154800000003,651.5393999999992,981.154800000003,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,188.9142999999998,1927.6132000000025,7.4902,7,424.81859999999983,607.5217,331.1900999999998,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013234653146862733,3.7703684579439307,4.628088679245297,NaN,1.3581477832512308,2.694023317683881,13.755644462439232,424.0,428.0,212.0,868.0,420.0,0.0,115,18,14,6,16,13.0,862.0,7651.074100000004,3565.4262,5410.7382,759,9,0,128,0.467575754441405,0.450940563876967,0.5427771516081639,45,1411.712500000002,1613.7177000000024,27,11,0.0,0,0,18,0.0,0,0.0,21639.58479022558,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,115,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1503992339324753,94,693.9520999999999,128,20945.632690225582,4,-3921.165297744361,4,-3076.4705999999996,2,181.42409999999836,0.0,19.30126691729325,21,0,212,212,0 bare bones,debt,1,0.0
19,216,4,4,16233.469700000007,0.0,16412.4433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53,14,29.259582227325716,-1.4902341457751964,27.769348081550522,13.09614530584758,0.09957370205119845,13.195719007898779,902.6652000000013,981.1548000000018,902.6652000000013,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,186.46379999999976,2017.6096000000014,7.4902,7,227.6332,621.4019999999999,135.1863,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01302036178080063,3.778396455696202,4.701381250000007,NaN,1.4120502732240439,2.7248906735751106,13.34297512856606,384.0,395.0,192.0,845.3333333333334,379.99999999999994,0.0,118,21,20,5,16,5.0,840.0,7566.263400000002,3403.9503,5263.255999999999,759,9,0,128,0.4515327224845276,0.43924012855816374,0.5687092348968905,33,1296.9607999999987,1492.4665999999997,25,9,0.0,0,0,21,0.0,0,0.0,22263.009012315255,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814449175729266,88,610.5300000000002,128,21652.479012315252,4,-3774.2437492610834,4,-3021.8764000000006,2,178.97360000000026,0.0,20.372216748768462,6,0,192,192,0 bare bones,debt,1,0.0
20,214,4,4,15747.353800000003,0.0,15923.970699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59,15,30.0763703916605,-1.6089503714697473,28.467420020190755,13.37115855565481,0.025971587029469334,13.397130142684281,918.9556000000003,902.6652000000001,918.9556000000003,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,184.10709999999972,2107.207600000002,7.4902,7,150.4333,636.5491999999999,58.4786,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013697532461156903,3.8341407673860886,4.712592820512822,NaN,1.4055801075268812,2.6791130952381037,12.942685874709074,390.0,417.0,195.0,830.0,388.0,0.0,112,18,14,11,17,16.0,831.0,7281.770900000003,3161.395,5304.1879,759,9,0,128,0.46480723239616917,0.44018320874668326,0.5818159716712594,47,1302.185100000001,1598.836699999999,20,3,0.0,0,0,18,0.0,0,0.0,22579.83366065574,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0322514456752276,86,452.27970000000016,128,22127.553960655743,4,-3710.763313114754,4,-2778.8680999999997,2,176.6169,0.0,21.18075409836066,2,0,195,195,0 bare bones,debt,1,0.0
21,214,4,4,15250.407300000004,0.0,15423.357199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,62,18,29.669745535068753,-1.659069175553881,28.01067635951487,13.285751866609381,0.002854678208046068,13.288606544817428,944.3627000000009,918.9555999999974,944.3627000000009,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,180.44009999999975,2194.5467,7.4902,7,128.68370000000002,625.6302000000001,37.677600000000005,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014272630332818032,3.844744173441738,4.698321890547268,NaN,1.4504239583333325,2.689273019801983,12.554405298467804,402.0,369.0,201.0,817.6666666666666,404.00000000000006,0.0,109,31,22,28,17,12.0,811.0,7217.925700000001,2895.8493,5136.6323,759,9,0,128,0.475187417149604,0.442688163889406,0.5800176466861975,60,1364.9477000000015,1418.7106000000013,26,9,0.0,0,0,31,0.0,0,0.0,22442.103824193535,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03217462222939,86,390.42420000000004,128,22051.67962419354,4,-3678.4235854838707,4,-2744.3473,2,172.94990000000053,0.0,21.08370161290322,0,0,201,201,0 bare bones,debt,1,0.0
22,205,4,4,14713.563500000006,0.0,14834.925999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56,14,30.723231727049775,-1.538766880997434,29.18446484605234,13.81694271544879,0.02645949780032656,13.843402213249117,882.7964999999997,944.3627000000005,882.7964999999997,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,174.46199999999976,2278.0318999999995,53.0995,7,120.3517,657.1955000000002,30.888399999999997,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014626575618564905,3.693638418079096,4.7462177419354825,NaN,1.4485898305084746,2.6408451871657825,12.177773139513766,372.0,354.0,186.0,765.6666666666665,362.6666666666667,0.0,106,46,38,12,22,22.0,761.0,7103.123,2733.7947,4876.6458,759,9,0,128,0.4648736149354953,0.41369888844056235,0.5704674337578952,47,1220.7454000000012,1307.548,28,6,0.0,0,0,46,0.0,0,0.0,22925.444265624985,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,106,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971961891625619,77,506.0672,128,22419.377065625,4,-3535.665365625,4,-2802.2573999999995,2,121.36250000000109,0.0,21.756359374999988,9,0,186,186,0 bare bones,debt,1,0.0
23,201,4,4,14168.303599999994,0.0,14272.687300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53,8,31.61487584394607,-1.3227648315778846,30.292111012368185,14.058891023503532,0.14884713601336244,14.207738159516895,770.5292000000005,882.7965000000007,770.5292000000005,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,169.60299999999978,2359.5614,65.21929999999999,7,92.1781,637.4380000000006,5.7896,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014794558416145024,3.5890815709969783,4.669873939393942,NaN,1.4003461538461526,2.5810102409638467,11.812439945328354,330.0,331.0,165.0,742.3333333333334,328.0,0.0,109,44,29,16,15,10.0,729.0,6930.920300000003,2622.4469,4614.9364000000005,759,9,0,128,0.46230853440489716,0.40069443420728335,0.5821159950765076,45,1065.9997999999996,1187.9859999999999,21,6,0.0,0,0,44,0.0,0,0.0,22793.76262033897,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9467741104843663,73,568.5597999999999,128,22225.20282033898,4,-3348.501072881356,4,-2861.8904,2,104.38369999999941,0.0,21.72884745762712,4,0,165,165,0 bare bones,debt,1,0.0
24,192,4,4,13728.017900000003,0.0,13753.944900000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46,11,32.303075982792656,-1.5148795613132782,30.788196421479373,14.388678853826653,0.03324263434966937,14.42192148817632,765.5837999999993,770.5291999999993,765.5837999999993,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,160.79779999999977,2434.711400000001,135.39990000000003,7,111.8588,552.1445,27.903600000000004,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,3.581391193181817,4.611950602409634,NaN,1.3615782051282066,2.5730362275449083,11.458066746968505,332.0,352.0,166.0,700.3333333333334,328.6666666666667,0.0,100,37,10,30,12,16.0,702.0,6718.610099999999,2456.2774,4553.1304,758,10,0,128,0.4505624193542903,0.3761462413329164,0.6151534896020505,47,1063.2656999999997,1260.6496999999997,18,6,0.0,0,0,37,0.0,0,0.0,22114.31136923076,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208019311811981,64,416.84940000000006,128,21697.461969230753,4,-3286.630676923077,4,-2721.6200000000003,2,25.92699999999968,0.0,21.00519230769229,9,0,166,166,0 bare bones,debt,1,0.0
