round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,variant,system,seed,identity,seconds
30,60,3,3,3326.8685,0.375,3165.2136000000005,0.0,4639.638099999999,1768.1721,2871.4659999999994,0.0,202.5357,10.427438000000006,0.00375,6.535,97.59800000000011,432.2017000000006,136.5225,464,233.88639999999998,247.24179999999998,256.4199,64.09670000000007,0.0,0.0,0.0,0.0,0.0,1,14.517,0.0,0.0,0.0,0.0,150.8965,1.5239,0.022206290444065937,3.3674125000000013,4.340939344262298,1.63255,1.345352,2.334028578431372,4.392019071520949,122.0,128.0,61.0,240.0,150.0,24.0,22,0,0,0,1,0.0,240.0,1194.0821,803.2169,1293.0515,60,36,0,13,0.13248927216422857,0.7541537810432848,0.13862319923572808,1,477.0729,431.02880000000016,0,0,4.0,60,0,0,1194.0821,60,12252.612993352304,12252.612993352304,0.0,8,4,2,1.5,0,0.0,60,60,12252.612993352304,60,5102.0,0,0,6.5302,2.0,15.466000000000001,2,21.785899999999998,15.247899999999996,2.0619538835577305,640.0,72.109375,0.569348078125,12,0,0.0,0,94.74399432020559,461.5,46,1.9591821289062503,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,8,0.0,0,0.0,2288.8569,1249.7514,0.0,0.0,0.0,0.0,21.785899999999998,977.3255999999998,2111.7344000000003,0.7309931720226868,47,3252.8361122557385,13,8999.776881096563,3,1036.7857999999999,3,1091.8993999999998,2,-52.35169999999989,-1761.6371,22.31466,0,0,61,61,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
31,60,3,3,3401.5428000000006,0.45,3221.2404,0.0,4761.523799999999,1854.8941,2906.6296999999995,0.0,76.9617,10.766806375000007,0.00375,4.1311,78.87550000000016,451.4270000000004,136.5225,469,330.7658,256.0165,324.2228,70.40889999999997,0.0,0.0,0.0,0.0,0.0,3,5.8701,0.0,0.0,0.0,0.0,122.79540000000003,0.0,0.02750980408468378,3.433326470588238,4.297239705882352,1.6294750000000002,1.4357156250000003,2.37074811553364,4.26025849937532,136.0,136.0,68.0,240.0,167.0,24.0,18,0,0,0,2,0.0,240.0,1135.6433,860.7488,1355.8457,60,36,0,13,0.13048979229070734,0.7537216222050123,0.15689003630527454,2,498.37570000000017,466.93240000000037,0,0,12.0,60,0,0,1135.6433,60,11714.025328039052,11714.025328039052,0.0,16,12,2,1.5,0,0.0,60,60,11714.025328039052,60,5102.0,0,0,19.553700000000003,5.0,39.303799999999995,2,13.768699999999997,9.637300000000003,1.9825106481449857,640.0,72.01171875,0.5824977304687501,7,0,0.0,0,15.630897490594617,460.875,46,2.0510079752604167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0,0,8,0.0,0,0.0,2304.3671,1219.1276,15.31774387174557,0.0,15.31774387174557,0.0,13.768699999999997,917.6097999999998,2255.8983,0.7320539131258934,47,3132.3110385363484,13,8581.7142895027,3,1071.2271,3,1074.5722,2,-98.07319999999993,-1850.763,20.180280000000003,0,0,68,68,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
32,60,3,3,3737.3107999999993,0.525,3522.4566,0.0,4897.199199999999,2234.3205,2662.8786999999998,0.0,100.8504,10.898686375000008,0.00375,14.5126,64.58540000000013,470.40370000000087,136.5225,471,603.7278000000001,267.8847999999999,587.0041,78.27859999999986,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,130.08039999999997,12.6618,0.02812239142889486,3.4702985294117643,4.406680597014925,1.6325500000000002,1.4272551724137925,2.3397234175879813,4.132450744394061,134.0,136.0,67.0,240.0,164.0,24.0,19,0,0,0,2,0.0,240.0,1154.3890000000004,988.8957,1547.1268,55,38,3,13,0.09118542363102922,0.7569335859938118,0.13572742742439226,0,491.4197,471.96059999999994,0,0,10.0,60,0,0,1154.3890000000004,55,12221.562739189487,12221.562739189487,0.0,16,10,2,1.5,0,0.0,60,60,12221.562739189487,55,5102.0,0,0,16.3255,4.0,32.3867,2,48.3869,33.85950000000002,2.067921452935111,640.0,71.89453125,0.6614779504394532,9,0,0.0,0,42.11517803717083,460.125,47,2.181683268229167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,8,0.0,0,0.0,2304.3671,1143.4836,0.9022886932018377,0.0,0.9022886932018377,0.0,48.3869,949.7482000000001,2568.4092,0.7331035349379678,47,3217.0747383484577,13,9004.488000841025,3,999.0978,3,898.266,2,-87.8825968749997,-2219.8079,21.535734375000004,0,0,67,67,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
33,60,3,3,3487.7116000000015,0.6,3294.1051000000007,0.0,5034.665000000001,2059.4226,2975.2424000000005,0.0,357.9717,9.9844015,0.00375,6.3719,85.75810000000016,491.5764000000009,136.5225,475,33.182500000000005,282.7067000000002,47.15670000000001,66.89440000000006,0.0,0.0,0.0,0.0,0.0,1,31.8836,0.0,0.0,0.0,0.0,137.4521,3.4095,0.024362298465088895,3.4635656716417897,4.419278787878789,1.63255,1.4374208333333331,2.3061012175605526,4.349249977982147,132.0,134.0,66.0,240.0,160.0,24.0,20,0,0,0,2,0.0,240.0,1162.2106999999999,835.9463000000001,1411.5476999999998,54,42,0,12,0.13332360618144956,0.7563237135363741,0.1181547765254054,1,480.40360000000004,464.1177999999998,0,0,4.0,60,0,0,1162.2106999999999,54,12437.493541266578,12437.493541266578,0.0,14,4,2,1.5,0,0.0,60,60,12437.493541266578,54,5102.0,0,0,6.5302,2.0,39.751400000000004,2,21.2798,14.8698,2.1108152230614623,640.0,71.77734375,0.6223469059806034,15,0,0.0,0,61.38429490939571,459.375,47,2.1127602539062504,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,2304.3671,1081.7345,0.0,0.0,0.0,0.0,21.2798,948.9607,2287.2454,0.7339764026716973,48,3357.511574347877,12,9079.9819669187,3,1180.6678000000002,3,1065.2604,2,-77.88959999999986,-2053.0507,21.408827586206886,0,0,66,66,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
34,60,3,3,3582.2918000000013,0.675,3397.798299999999,0.0,5162.027100000001,2208.9896,2953.037500000001,0.0,80.4322,11.156129,0.00375,7.4499,94.79610000000017,511.4244000000012,136.5225,480,369.8512,275.196,387.49440000000004,72.72160000000012,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,123.7644,0.0,0.037282497192923016,3.493246875000001,4.399130434782609,1.6325500000000002,1.4592538461538458,2.3643186755299133,4.218772478642682,138.0,128.0,69.0,240.0,168.0,24.0,18,0,0,0,1,0.0,240.0,1170.3645000000001,919.2765,1447.576,53,43,0,12,0.10770466949968727,0.7572453341266505,0.13585602519953688,1,493.6387,447.1356000000001,0,0,10.0,60,0,0,1170.3645000000001,53,12859.167897997928,12859.167897997928,0.0,8,10,2,1.5,0,0.0,60,60,12859.167897997928,53,5102.0,0,0,16.3255,4.0,37.6249,2,24.8505,17.3846,2.185245747258049,640.0,71.71875,0.6507058276367188,5,0,0.0,0,15.925756145844893,459.0,47,2.1864187825520833,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0,0,8,0.0,0,0.0,2304.3671,1031.656,13.92832037531457,0.0,13.92832037531457,0.0,24.8505,918.7704000000003,2404.4774,0.734245424577318,48,3415.2612401367733,12,9443.906657861156,3,1187.2827,3,1028.8764,2,-91.58679999999983,-2201.5397,21.561312499999996,0,0,69,69,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
35,60,3,3,3496.5075000000015,0.75,3285.7249999999995,0.0,5315.0841,2152.4138,3162.6703000000007,0.0,354.45259999999996,11.073025875,0.00375,9.6678,68.43210000000016,532.323600000001,136.5225,486,198.27399999999997,283.98330000000016,180.1697,71.20500000000027,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,145.6774,0.0,0.03159000892417847,3.467805511811026,4.421455555555557,1.6325500000000002,1.4105809523809525,2.439919032805427,4.0922093042834025,126.0,127.0,63.0,240.0,156.0,24.0,21,0,0,1,1,0.0,240.0,1167.3973,895.8808999999999,1388.086,53,43,0,12,0.11842008286296357,0.7637766629076137,0.13161645827834167,1,494.3894999999999,440.41130000000027,0,0,10.0,60,0,0,1167.3973,53,13344.264243865666,13344.264243865666,0.0,8,10,2,1.5,0,0.0,60,60,13344.264243865666,53,5102.0,0,0,16.3255,4.0,35.4755,2,32.2347,22.55549999999999,2.2663627786399694,640.0,71.4453125,0.6368478771033653,10,0,0.0,0,135.60152457055193,457.25,47,2.251681477864583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,2304.3671,983.6910000000001,0.0,0.0,0.0,0.0,32.2347,968.3299000000002,2319.4424,0.7402247373385211,48,3480.832726610842,12,9863.431517254827,3,1308.9636,3,1108.9367,2,-144.20439999999988,-2142.7459999999996,21.888807692307687,0,0,63,63,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
36,60,3,3,3499.355400000001,0.825,3244.365300000001,0.0,5467.269600000001,2144.636,3322.633600000001,0.0,254.46710000000002,11.858932000000001,0.00375,7.8122,24.14950000000016,552.6834999999999,136.5225,487,274.7915000000001,271.86860000000024,224.6549,67.46749999999997,0.0,28.2707,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,145.03349999999998,0.0,0.035435987941442475,3.472166400000002,4.396611111111112,1.6246428571428573,1.499561904761905,2.362683094921484,4.263648921522324,126.0,125.0,63.0,238.66666666666666,155.0,24.0,21,1,1,1,1,0.0,239.0,1210.5819999999999,866.8607999999999,1386.7975999999999,53,43,0,12,0.08849512328230014,0.760456457869346,0.12205293175864829,1,511.3556,434.02080000000024,0,0,7.0,60,1,0,1210.5819999999999,53,13623.988196675216,13623.988196675216,0.0,8,7,2,1.5,0,0.0,60,60,13623.988196675216,53,5102.0,0,0,11.3725,3.0,27.302799999999998,2,26.0497,18.2262,2.3135820761710235,640.0,71.1328125,0.6232003738839286,21,0,0.0,0,89.08391576054996,455.25,47,2.3104990234375005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,2304.3671,955.0887,0.0,0.0,0.0,0.0,26.0497,1002.5191000000002,2280.9611999999997,0.7375129069645854,48,3538.4013732046615,12,10085.586823470554,3,1435.9971999999998,3,1130.0022000000001,2,-232.65909999999963,-2136.8238,21.158714285714286,0,0,63,63,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
37,60,3,3,3558.365699999999,0.8999999999999999,3309.0078,0.0,5624.743900000001,2236.5671,3388.1768000000006,0.0,284.09090000000003,12.4588685,0.00375,11.9151,29.70670000000015,572.4731999999999,136.5225,492,333.0084,273.92310000000003,372.03980000000007,67.00190000000003,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,145.5161,3.9524999999999997,0.03447695947910272,3.445149253731344,4.367104838709681,1.6246428571428573,1.4358047619047625,2.217741485758513,4.1357394538766545,124.0,134.0,62.0,237.66666666666666,152.0,23.0,21,0,0,0,2,0.0,240.0,1192.8129,913.7944,1414.9379,53,43,0,12,0.0739999276779566,0.7452370969496083,0.09713084308181719,1,457.678,461.6500000000001,0,0,7.0,60,0,0,1192.8129,53,12557.460480157344,12557.460480157344,0.0,14,7,2,1.5,0,0.0,60,60,12557.460480157344,53,5102.0,0,0,11.3725,3.0,24.9054,2,39.732,27.802700000000012,2.089621788346663,640.0,70.87890625,0.6486045172991072,17,0,0.0,0,60.06246009794413,453.625,48,2.320008626302083,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,2304.3671,926.7589999999999,0.8339492847644516,0.0,0.8339492847644516,0.0,39.732,1007.0781,2353.6377,0.722583566433429,48,3241.098471259923,12,9316.362008897424,3,1478.0874999999996,3,1150.5279,2,-221.4342999999997,-2224.652,22.493428571428577,0,0,62,62,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
38,60,3,3,3378.1751999999997,0.975,3133.4743,0.0,5770.677,2122.4873,3648.1897000000004,0.0,293.0587,12.704691125,0.00375,5.2554,34.28870000000016,594.0498000000002,136.5225,493,109.00739999999998,289.12290000000013,98.93879999999999,63.20890000000009,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,138.41179999999997,0.0,0.032953481128035034,3.4050249999999997,4.334842424242427,1.63255,1.4233478260869565,2.210147758450394,4.2149526607035,132.0,120.0,66.0,240.0,160.0,24.0,20,0,0,0,0,0.0,240.0,1183.1398000000002,838.3249000000001,1331.6925999999999,53,43,0,12,0.0988595796822429,0.7661622266528842,0.09203743119391783,1,466.81920000000014,408.60299999999995,0,0,4.0,60,0,0,1183.1398000000002,53,14156.907210121739,14156.907210121739,0.0,0,4,2,1.5,0,0.0,60,60,14156.907210121739,53,5102.0,0,0,6.5302,2.0,19.762500000000003,2,17.528200000000002,12.2662,2.4018216825919394,640.0,70.56640625,0.6085691545758929,19,0,0.0,0,103.76613984042007,451.625,48,2.3930810546874994,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,2304.3671,871.5958999999999,8.489957414900857,0.0,8.489957414900857,0.0,17.528200000000002,1002.2231999999998,2189.78,0.7433846093465613,48,3516.5740535853442,12,10640.333156536395,3,1657.0249999999996,3,1221.8141,2,-212.15989999999957,-2117.2318999999998,21.537071428571437,0,0,66,66,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
39,60,3,3,3501.212999999998,1.05,3257.185,0.0,5931.6648000000005,2304.1844,3627.480400000001,0.0,263.4101,13.680002125000005,0.00375,13.463,34.886600000000165,613.9092000000002,136.5225,495,409.2719,286.15910000000025,393.588,68.79139999999992,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,144.4004,0.0,0.03378453124853995,3.3101921874999984,4.317646774193548,1.6246428571428573,1.4464380952380946,2.212279969242599,4.088504080882395,124.0,128.0,62.0,240.0,153.0,24.0,21,0,0,0,1,0.0,240.0,1170.7248,919.5581,1374.2664,53,43,0,12,0.10994392533582609,0.7644532443926599,0.10381790944388403,3,457.92600000000004,423.7045999999998,0,0,7.0,60,0,0,1170.7248,53,14459.656658198906,14459.656658198906,0.0,8,7,2,1.5,0,0.0,60,60,14459.656658198906,53,5102.0,0,0,11.3725,3.0,23.2007,2,44.8811,31.41400000000001,2.454007563852159,640.0,70.3125,0.6318524507472827,18,0,0.0,0,84.35924256692593,450.0,48,2.6201604817708333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,2305.9856999999997,824.5819999999997,0.0,0.0,0.0,0.0,44.8811,982.2793000000004,2317.0252,0.7419746121299016,48,3568.977389005328,12,10890.679269193577,3,1658.9352999999999,3,1196.9573000000003,2,-210.85369999999983,-2290.7214,21.350217391304348,0,0,62,62,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
40,60,3,3,3461.489,1.125,3218.225899999999,0.0,6082.3805,2293.7624,3788.6181,0.0,375.0252,13.602078875000002,0.00375,11.6657,35.57650000000018,634.1032000000005,136.5225,496,247.65630000000002,287.3052999999999,243.9248,65.9525000000001,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,141.9358,0.0,0.03187064529348892,3.3090194029850757,4.259122222222224,1.6246428571428573,1.3815142857142861,2.1477795967741926,3.965848958455923,126.0,134.0,63.0,240.0,155.0,24.0,21,0,0,0,2,0.0,240.0,1154.1343000000002,883.7309,1385.7587,53,43,0,12,0.11881226907475195,0.7655637302580887,0.09897863551194108,2,449.5669,443.40860000000015,0,0,7.0,60,0,0,1154.1343000000002,53,14477.946280414868,14477.946280414868,0.0,14,7,2,1.5,0,0.0,60,60,14477.946280414868,53,5102.0,0,0,11.3725,3.0,26.1994,2,38.9015,27.22450000000001,2.4509865205398174,640.0,70.0,0.6305940569196427,16,0,0.0,0,66.50603158575025,448.0,48,2.695252766927083,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,2305.9856999999997,797.8789999999999,0.0,0.0,0.0,0.0,38.9015,973.2109,2295.689,0.7436385494271658,48,3562.293786628839,12,10915.652493786029,3,1788.9026,3,1223.7345,2,-209.36359999999974,-2282.0967,21.69657142857142,0,0,63,63,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
41,60,3,3,3583.427599999999,1.2,3278.3997999999992,0.0,6211.336,2458.9464,3752.3896000000004,0.0,233.3413,14.206325125000001,0.00375,12.6973,35.904900000000175,653.4556000000003,136.5225,499,414.24000000000007,292.2264,418.4972,70.81129999999999,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,121.67209999999999,6.4101,0.03186540548438201,3.326230882352943,4.163960294117646,1.6325500000000002,1.2966208333333336,2.146425450881665,3.8468734897022454,136.0,136.0,68.0,240.0,166.0,24.0,18,1,1,0,3,0.0,239.0,1136.8577,955.7896999999999,1448.3162000000002,49,44,3,11,0.1191660471959981,0.7641424151063045,0.10418384486350374,3,450.98350000000005,452.36740000000026,0,0,10.0,60,1,0,1136.8577,49,15610.371378078682,15610.371378078682,0.0,18,10,2,1.5,0,0.0,60,60,15610.371378078682,49,5102.0,0,0,16.3255,4.0,29.7667,2,42.344899999999996,29.635999999999996,2.6807675329183525,640.0,69.82421875,0.6534515680803572,9,0,0.0,0,29.408914459253584,446.875,48,2.705354166666667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0,0,8,0.0,0,0.0,2305.9856999999997,698.2014999999999,0.0,0.0,0.0,0.0,42.344899999999996,969.2239999999997,2433.8726,0.7411108117777165,49,6915.588413361297,11,8694.782964717386,3,1791.8863000000001,3,1178.8225000000002,2,-208.5963571428573,-2446.2491,20.722714285714293,0,0,68,68,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
42,60,3,3,3465.176099999998,1.275,3165.4354,0.0,6345.545099999999,2368.7745,3976.7706,0.0,426.9167,14.070427125,0.00375,10.038,41.11700000000017,673.6332000000006,136.5225,501,180.5118,298.6882999999999,190.6534,66.32539999999983,0.0,0.0,0.0,0.0,0.0,1,53.6825,0.0,0.0,0.0,0.0,127.32520000000004,0.0,0.03081851289586482,3.2728164179104478,4.166880597014927,1.6246428571428573,1.37444,2.146673715771711,3.7314672850111776,134.0,134.0,67.0,239.0,162.0,23.0,19,1,1,0,2,0.0,239.0,1120.2717,865.8121,1381.1907,49,47,0,11,0.10417028148915475,0.7517717175901202,0.10256425280631642,2,446.28790000000004,438.5574,0,0,7.0,60,1,0,1120.2717,49,14648.22643133706,14648.22643133706,0.0,16,7,2,1.5,0,0.0,60,60,14648.22643133706,49,5102.0,0,0,11.3725,3.0,34.1811,2,33.4884,23.419499999999996,2.5035567791602236,640.0,69.5703125,0.6240823413085937,17,0,0.0,0,100.6310668764403,445.25,48,2.620129231770833,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,8,0.0,0,0.0,2305.9856999999997,668.7379,0.0,0.0,0.0,0.0,33.4884,966.2939,2281.1839,0.7298100790813782,49,6404.881119719559,11,8243.345311617504,3,1922.7861,3,1272.3477,2,-206.54739999999964,-2358.7365,19.449312500000005,0,0,67,67,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
43,60,3,3,3329.0816000000004,1.35,3034.3626999999997,0.0,6489.6026999999995,2268.7542,4220.8485,0.0,321.03960000000006,14.911742874999996,0.00375,6.2013,46.06380000000017,693.1129,136.5225,505,172.4257,308.44519999999983,191.80790000000002,61.14790000000011,0.0,0.0,0.0,0.0,0.0,2,47.5053,0.0,0.0,0.0,0.0,133.5783,0.2199,0.031132782031395266,3.273071212121212,4.13274696969697,1.63255,1.4419157894736845,2.1315616920944667,4.48465775343694,132.0,132.0,66.0,239.0,159.0,23.0,20,0,0,0,2,0.0,240.0,1129.1818999999998,848.2383,1283.0837,49,47,0,11,0.1205103107538894,0.7631356402406428,0.10008587178572648,2,444.9463000000002,432.0454,0,0,4.0,60,0,0,1129.1818999999998,49,15533.024556211776,15533.024556211776,0.0,12,4,2,1.5,0,0.0,60,60,15533.024556211776,49,5102.0,0,0,6.5302,2.0,14.871099999999998,2,20.6718,14.4678,2.662167587241222,640.0,69.21875,0.6084322851562499,21,0,0.0,0,91.17727502999851,443.0,47,2.6147379557291663,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,2305.9856999999997,627.8654,0.0,0.0,0.0,0.0,20.6718,961.9517,2146.1931,0.7402128620329518,49,6789.39288510912,11,8743.631671102652,3,2038.7945,3,1403.4546,2,-202.72059999999965,-2262.5528999999997,20.616600000000002,0,0,66,66,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
44,60,3,3,3391.9284000000002,1.425,3100.5057000000006,0.0,6621.7354000000005,2393.2087,4228.5267,0.0,108.5286,15.826965124999994,0.00375,7.036,49.28500000000014,711.8239000000001,136.5225,506,374.3863999999999,311.46459999999985,365.6075,65.79009999999988,0.0,0.0,0.0,0.0,0.0,2,40.0729,0.0,0.0,0.0,0.0,119.08709999999998,0.0,0.031634548130272645,3.2752690476190476,4.196342028985509,1.6325500000000002,1.3300318181818183,2.1573206582633055,4.350118020833832,138.0,126.0,69.0,240.0,168.0,24.0,18,0,0,2,1,0.0,240.0,1102.4975000000002,906.7280999999999,1301.4843999999998,49,47,0,11,0.1057166403249592,0.7503443776694156,0.0998021010845227,2,452.02370000000013,412.6839,0,0,10.0,60,0,0,1102.4975000000002,49,14602.105081212527,14602.105081212527,0.0,8,10,2,1.5,0,0.0,60,60,14602.105081212527,49,5102.0,0,0,16.3255,4.0,34.1095,2,23.461199999999998,16.415,2.46450532547122,640.0,68.984375,0.6364985608552632,12,0,0.0,0,104.8664573074089,441.5,47,2.5630096028645832,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0,0,8,0.0,0,0.0,2308.3107,581.7211,30.839997663609097,0.0,30.839997663609097,0.0,23.461199999999998,942.0275999999999,2242.322,0.7292218990732866,49,6314.1162811525355,11,8287.98880005999,3,2086.1307000000006,3,1374.6514,2,-203.60009999999977,-2386.1727,21.62873684210527,0,0,69,69,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
45,60,3,3,3482.6575000000007,1.5,3194.0856,0.0,6786.7426,2503.701,4283.0416,0.0,412.4866,15.855699999999993,0.00375,15.8616,52.06080000000008,730.7263000000005,136.5225,507,393.7178,302.91370000000023,378.0307,67.67070000000007,0.0,0.0,0.0,0.0,0.0,1,31.6513,0.0,0.0,0.0,0.0,145.1661,0.0,0.031191511012281785,3.2109650793650815,4.134308196721315,1.63255,1.2794812499999997,2.1661400112044826,4.736159935670274,122.0,126.0,61.0,237.33333333333334,150.0,24.0,22,1,1,0,1,0.0,239.0,1145.4071999999996,904.4625000000001,1370.3057,49,47,0,11,0.11345306717122128,0.7640452326448335,0.09546519554762334,1,438.74989999999997,404.58160000000026,0,0,4.0,60,1,0,1145.4071999999996,49,15833.833696419591,15833.833696419591,0.0,8,4,2,1.5,0,0.0,60,60,15833.833696419591,49,5102.0,0,0,6.5302,2.0,14.9692,2,52.876,37.011500000000005,2.709476289163913,640.0,68.37890625,0.6303534827769888,31,0,0.0,0,132.33178686300624,437.625,47,2.6329397786458335,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,8,0.0,0,0.0,2308.3107,551.7985999999997,0.0,0.0,0.0,0.0,52.876,964.2204999999998,2289.7374,0.7414287673000777,49,6887.90727359278,11,8945.926422826808,3,2173.1034,3,1321.0281,2,-206.35999999999996,-2487.8394,19.950477272727273,0,0,61,61,hoarding 0.0 + rationing,debt,3,0.0,5.397067584
