round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,variant,system,seed,identity,seconds
4,64,3,3,2517.798299999999,0.0,2539.9688,0.0,920.5656999999999,311.8514,608.7142999999999,0.0,187.6637,1.5785644999999997,0.00375,0.0,22.170499999999993,43.88450000000002,0.0,101,177.5615,75.9799,4049.9060000000004,99.18710000000043,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,189.0982,0.0,0.0029332451732818985,4.574597058823527,5.390952307692316,1.779655555555555,1.4391615384615386,3.2627102231237246,3.5776781599999987,130.0,136.0,65.0,253.33333333333331,174.0,25.0,19,0,0,1,7,5.0,256.0,2015.7529999999992,356.4128,97.58179999999999,96,0,0,16,0.10463664508994897,0.5380744924242329,0.11239049513351262,0,751.1680999999999,622.1451999999997,6,0,27.0,16,0,0,592.1646,96,4292.852872387908,6215.808465007442,0.0,1,2,0,1.5,0,0.0,16,16,4292.852872387908,96,4936.0,0,0,48.050699999999985,17.0,48.050700000000006,2,0.0,0.0,1.216432051564825,640.0,94.55078125,0.09805572265625001,41,0,0.0,0,180.54259920771568,605.125,38,0.98732275390625,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,8,0.0,0,0.0,410.031,2206.8091,2314.0836093149624,0.0,2314.0836093149624,0.0,0.0,1260.6711999999998,502.04530000000005,0.5925437692607705,48,1922.9555926195324,16,4292.852872387908,3,0.0,3,0.0,2,37.676999999999936,-311.8514,20.002208333333332,0,0,65,65,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
5,64,3,3,2539.6935000000008,0.0,2566.8792,0.0,1093.0215,330.9151,762.1064,0.0,153.39209999999997,2.2822644999999997,0.00375,0.0,27.185699999999997,55.61950000000003,0.0,109,106.54410000000001,84.6489,611.2601999999999,95.52600000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,190.13930000000008,0.0,0.0014148240342965206,4.45925572519084,5.30294090909091,1.7608117647058819,1.5674363636363629,3.083211761705706,3.4703478152,132.0,131.0,66.0,254.66666666666669,173.0,25.0,20,0,0,2,5,1.0,256.0,1899.3420999999996,396.38430000000005,158.1869,96,0,0,16,0.0900434065103386,0.5827849182529721,0.12731580020835054,0,731.4594999999997,584.1625,3,0,34.0,16,0,0,549.6487,96,5264.329247961581,7230.657624403534,0.0,6,10,0,1.5,0,0.0,16,16,5264.329247961581,96,4898.0,0,0,59.86759999999998,14.0,85.7802,2,0.0,0.0,1.4770339403184123,640.0,93.359375,0.1250686328125,36,0,0.0,0,179.70430444647968,597.5,39,1.064732421875,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,460.9914,2215.0445999999997,2141.0783045810563,0.0,2141.0783045810563,0.0,0.0,1259.6630999999998,640.3513999999999,0.6302316312532326,48,1966.3283764419548,16,5264.329247961581,3,0.0,3,0.0,2,48.099399999999875,-330.9151,21.58742307692308,0,0,66,66,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
6,64,3,3,2926.0616999999993,0.0,2958.3974,0.0,1256.8491,366.9216,889.9275,0.0,127.8211,2.8573891249999996,0.00375,0.026,32.3357,67.30770000000005,0.0,134,475.96139999999997,89.59320000000001,3705.1864000000023,92.97370000000039,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,180.12779999999998,0.0,0.00398265055639782,4.3344311594202845,5.2200597014925405,1.7419619047619046,1.620888059701492,2.9885539127717435,3.3662373807439994,134.0,138.0,67.0,253.33333333333334,170.99999999999997,25.0,20,0,0,1,6,5.0,256.0,1812.6930000000002,452.4343,575.8761,96,0,0,16,0.09426877234589681,0.586706449868027,0.1342264195152023,0,706.8223,598.1514999999993,5,0,21.0,16,0,0,521.3497,96,4662.160338469728,6588.060514186124,0.0,2,4,0,1.5,0,0.0,16,16,4662.160338469728,96,4702.0,0,0,36.581199999999995,10.0,85.03229999999999,2,0.0867,0.0608,1.3238113282968011,640.0,86.81640625,0.21744974609375,50,0,0.0,0,241.41197445663175,555.625,39,1.0715563151041665,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,863.1234,2571.3733,1600.3311601768844,0.0,1600.3311601768844,0.0,0.0867,1206.0698000000002,1113.3427000000001,0.6270792057023367,48,1925.9001757163978,16,4662.160338469728,3,0.0,3,0.0,2,58.79139999999987,-366.8956,23.51154545454544,0,0,67,67,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
7,64,3,3,3036.9083999999993,0.0,3069.6194000000005,0.0,1419.0964000000001,436.8523,982.2441000000001,0.0,92.31660000000001,3.3366522499999993,0.00375,0.5994,32.711,80.21150000000003,0.0,148,225.12669999999997,114.27999999999997,2076.3607999999995,91.4990000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,177.88540000000003,0.0,0.002684871217794305,4.230151908396947,5.15305671641791,1.6982375,1.6020761194029858,2.9162040828484956,3.2652502593216792,134.0,131.0,67.0,254.66666666666666,171.00000000000003,25.0,20,0,0,1,5,4.0,256.0,1759.7247000000004,590.4607,592.0831000000001,96,0,0,16,0.08565026623908856,0.5569223264946646,0.14872937027242772,0,692.9957,554.1499000000001,5,0,24.0,16,0,0,496.3669,96,4102.2531355933515,5873.000626300974,0.0,0,3,0,1.5,0,0.0,16,16,4102.2531355933515,96,4601.0,0,0,40.7577,10.0,94.04050000000001,2,2.0008,1.4011000000000002,1.0785690376033827,640.0,83.88671875,0.24933287109375002,40,0,0.0,0,113.62055641045582,536.875,39,1.0839907924107144,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,962.1990999999999,2608.7579000000005,1407.5089114425843,0.0,1407.5089114425843,0.0,2.0008,1130.2944999999997,1276.5843000000002,0.598632131092588,48,1770.7474907076207,16,4102.2531355933515,3,2.719600000000014,3,0.0,2,59.93400000000001,-436.2529,24.31332089552238,0,0,67,67,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
8,64,3,3,3182.391099999999,0.0,3216.0721000000003,0.0,1602.1835000000003,487.1837,1114.9998000000003,0.0,132.7557,3.6829562499999993,0.00375,0.701,33.681000000000004,93.35560000000007,0.0,153,270.6329999999999,125.15030000000002,776.4519,84.73589999999966,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,193.4249,0.0,0.00372529576052965,4.128081159420292,5.0583815384615365,1.6656058823529412,1.5525015384615388,2.8007617556704236,3.167292751542029,130.0,138.0,65.0,254.66666666666669,164.0,25.0,22,0,0,0,8,4.0,256.0,1684.2230000000006,600.5121,827.9635,96,0,0,16,0.09687571063926792,0.5716208428373828,0.11573344371936467,0,669.6272999999999,569.6752000000002,6,0,17.0,16,0,0,456.04380000000003,96,4492.6753604404585,6482.309844618122,0.0,4,2,0,1.5,0,0.0,16,16,4492.6753604404585,96,4572.0,0,0,28.3153,7.0,68.9915,2,2.3368,1.6354000000000006,1.31013679146182,640.0,83.0078125,0.29247404296874996,34,0,0.0,0,120.0269390882891,531.25,39,1.2153525390625002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,8,0.0,0,0.0,1132.8486,2696.9025000000006,1039.3747425541446,0.0,1039.3747425541446,0.0,2.3368,1085.1921,1497.4671,0.599773393312037,48,1989.6344841776656,16,4492.6753604404585,3,35.278399999999976,3,0.0,2,62.266000000000034,-486.48269999999997,24.031141791044785,0,0,65,65,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
9,64,3,3,3465.0822,0.0,3500.3583,0.0,1758.7754000000004,567.3218,1191.4536000000003,0.0,76.4538,4.1804986249999985,0.00375,0.5998,35.2761,106.78030000000008,0.0,186,418.456,135.76489999999998,4863.4888,86.57200000000029,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,169.87040000000005,0.0,0.005459691303392058,4.0275661971831,5.01202608695652,1.6300199999999998,1.508563768115942,2.727151648030301,3.072273968995767,138.0,142.0,69.0,256.0,172.0,25.0,20,0,0,0,10,8.0,256.0,1616.8404000000003,734.4404999999999,1049.5015,96,0,0,16,0.09654078643136321,0.6095610117127206,0.13850856587971028,0,657.0589,571.9144000000002,10,0,15.0,16,0,0,436.6809,96,4717.865462815328,6598.949537804193,0.0,0,0,0,1.5,0,0.0,16,16,4717.865462815328,96,4553.0,0,0,24.4503,7.0,63.7,2,1.9999,1.4002,1.4331548195061172,640.0,82.67578125,0.3608675781249999,21,0,0.0,0,58.57223307767894,529.125,40,1.288849609375,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,1393.5464,2899.0654,757.1419291804211,0.0,757.1419291804211,0.0,1.9999,1057.2033000000001,1847.642,0.6314827642226342,48,1881.0840749888634,16,4717.865462815328,3,35.278399999999976,3,0.0,2,65.84820000000005,-566.7220000000001,23.287523076923083,0,0,69,69,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
10,64,3,3,3753.1102000000005,0.0,3791.4590000000003,0.0,1923.9915,643.5952,1280.3963,0.0,88.94269999999999,4.467132999999999,0.00375,1.4349,38.3488,121.34710000000017,0.0,216,448.0198,159.99179999999993,4352.2537999999995,83.40860000000026,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,175.3331,0.0,0.0019967058482834796,3.93140793650794,5.014536764705884,1.6192499999999999,1.4669611940298506,2.652147965271611,2.9801057499258943,136.0,126.0,68.0,256.0,169.0,25.0,21,0,0,2,5,1.0,256.0,1597.5552000000007,749.2603,1349.5837999999999,95,1,0,16,0.07383725301009947,0.6029289777046414,0.11561158004913286,0,639.8589000000001,495.35740000000044,2,0,14.0,16,0,0,411.02020000000005,95,4135.415206494148,5793.389182968498,0.0,5,0,0,1.5,0,0.0,16,16,4135.415206494148,95,4524.0,0,0,22.6695,6.0,55.275999999999996,2,4.7852,3.3500000000000005,1.2657964416885246,640.0,82.08984375,0.42514620244565215,28,0,0.0,0,68.60420904359202,525.375,40,1.240124609375,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,1713.4161,3113.484,380.91449422322097,0.0,380.91449422322097,0.0,4.7852,1035.9779,2154.1200999999996,0.618704257165978,48,1657.9739764743479,16,4135.415206494148,3,59.2201,3,0.0,2,72.38560000000021,-642.1603,22.628456521739132,0,0,68,68,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
11,64,3,3,3687.818900000001,0.0,3723.875899999998,0.0,2093.6182,673.6474,1419.9708,0.0,139.5745,4.800811999999999,0.00375,3.6026,36.057,136.18500000000014,0.0,247,116.79749999999999,182.0888,4577.777300000001,83.45680000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,179.2999,0.0,0.0032631113780058206,3.9890131386861327,4.945359090909093,1.60728,1.4556476923076926,2.6213672945425683,2.8907025774281183,132.0,137.0,66.0,253.33333333333331,167.0,25.0,21,0,0,2,7,5.0,256.0,1536.0741999999996,740.4247,1341.1277000000002,95,1,0,16,0.11159419414765215,0.6187104987782015,0.14807836036745226,0,631.8311999999999,546.4948000000002,5,0,20.0,16,0,0,417.52380000000005,95,4583.600079558947,6395.792379315855,0.0,2,4,0,1.5,0,0.0,16,16,4583.600079558947,95,4267.0,0,0,32.1456,8.0,66.5897,2,12.0055,8.402899999999999,1.21299017651649,640.0,75.546875,0.42385674177938437,37,0,0.0,0,56.1220113736786,483.5,40,1.334124822443182,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,1713.4161,3004.747899999999,357.14619669241114,0.0,357.14619669241114,0.0,12.0055,982.7270999999998,2148.1421,0.6172740481626235,48,1812.1922997569109,16,4583.600079558947,3,124.19959999999998,3,56.00420000000008,2,68.19390000000003,-670.0447999999999,22.00441791044776,0,0,66,66,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
12,64,3,3,3660.2052000000003,0.0,3660.2055,0.0,2235.2059,709.3478,1525.8581000000001,0.0,105.8873,5.323867374999999,0.00375,1.7218,0.00029999999999896776,150.8770000000002,0.0,280,159.31269999999995,186.9264,4674.080499999995,84.0374,0.0,34.024300000000004,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,154.2846,0.0,0.0030675207514223807,3.9306528985507247,4.895486764705882,1.6682866666666671,1.484477611940298,2.612244692135891,2.803981500105274,136.0,138.0,68.0,253.33333333333331,171.99999999999997,25.0,19,0,0,1,8,4.0,256.0,1487.3884999999998,764.5296999999999,1339.9164,95,1,0,16,0.11308262875671016,0.6268966621287111,0.15315753302095114,0,654.7589999999999,542.4301,5,0,15.0,16,0,0,357.25809999999996,95,4991.062257005422,6873.499651497783,0.0,7,8,0,1.5,0,0.0,16,16,4991.062257005422,95,4258.0,0,0,25.024300000000007,9.0,66.6488,2,5.7418000000000005,4.019900000000001,1.3196018203019062,640.0,75.29296875,0.4283065655048076,7,0,0.0,0,22.98235003080169,481.875,40,1.3797133789062501,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,8,0.0,0,0.0,1713.4161,2896.0054,326.68120554678086,0.0,326.68120554678086,0.0,5.7418000000000005,952.8713,2171.0949,0.6344268500072394,48,1882.4373944923607,16,4991.062257005422,3,154.875,3,95.5784000000001,2,-3.527499999999849,-707.626,21.83471538461539,0,0,68,68,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
13,64,3,3,3827.896599999999,0.0,3842.047799999999,0.0,2396.7532,785.7389,1611.0143,0.0,85.15619999999998,5.721073249999999,0.00375,2.4091,14.1512,165.43940000000018,0.0,313,359.8474,192.156,4619.040000000002,80.33439999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,168.3413,0.0,0.002945761611565035,3.8889929577464786,4.919307352941172,1.5362642857142859,1.441414925373134,2.5025520177867944,2.719862055102116,136.0,142.0,68.0,254.66666666666666,169.0,25.0,21,0,0,1,10,9.0,256.0,1443.4176999999997,793.9673,1535.0299,95,1,0,16,0.09673644819687377,0.6387499008498414,0.11303264767780297,0,609.9223999999998,552.237,10,0,14.0,16,0,0,342.3495,95,4996.794015850118,6826.853870924037,0.0,0,1,0,1.5,0,0.0,16,16,4996.794015850118,95,4251.0,0,0,21.507700000000003,6.0,53.072599999999994,2,8.0305,5.622399999999999,1.329810878622165,640.0,75.1953125,0.46959706331623136,18,0,0.0,0,65.72809006957053,481.25,46,1.5692171223958333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,1875.6893,2992.425499999999,104.53311513281409,0.0,104.53311513281409,0.0,8.0305,1110.4192999999996,2382.0697999999998,0.6382078541556961,48,1830.059855073919,16,4996.794015850118,3,188.25889999999998,3,109.83260000000007,2,20.173199999999788,-783.3298,22.26716417910447,0,0,68,68,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
14,64,3,3,3779.434,0.0,3798.7035999999994,0.0,2548.942,828.1336,1720.8084000000001,0.0,109.7941,6.040207999999998,0.00375,1.7459,19.2696,180.65540000000016,0.0,314,162.39669999999998,210.85930000000005,153.5806,78.8882000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,158.86010000000002,0.0,0.002845193932025851,3.83608527131783,4.803659420289857,1.5134714285714286,1.4516102941176467,2.473710001183574,4.99619674623395,138.0,129.0,69.0,254.66666666666666,168.0,25.0,20,0,0,0,6,4.0,256.0,1439.6926999999998,802.8822,1509.8294,95,1,0,16,0.10839421126987747,0.6412383143653042,0.15543967961800664,0,596.0104,494.8550000000001,4,0,7.0,16,0,0,331.8706,95,5253.4968390444155,7134.409022453794,0.0,2,0,0,1.5,0,0.0,16,16,5253.4968390444155,95,4254.0,0,10,10.5943,3.0,25.283800000000003,2,5.8186,4.072500000000002,1.4029747535929895,640.0,75.01953125,0.4608626218516791,22,0,0.0,0,31.06847759589526,480.125,46,1.5423245442708335,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,1875.6893,2903.4941999999987,89.62221223849463,0.0,89.62221223849463,0.0,5.8186,1096.4591999999993,2337.9954,0.634717108625114,48,1880.9121834093798,16,5253.4968390444155,3,238.5306,3,132.23580000000004,2,31.05700000000031,-826.3877,21.62122388059701,0,0,69,69,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
15,64,3,3,3856.7713,0.0,3878.5725999999995,0.0,2706.9978,1017.2421,1689.7557000000002,0.0,116.85189999999999,6.4519042499999975,0.00375,2.6503,21.8013,195.80230000000017,0.0,319,295.7424,218.40509999999995,297.1832999999999,78.70369999999976,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,163.20690000000002,0.0,0.008910841628628478,3.7244976190476184,4.745461194029851,1.5529428571428567,1.4624060606060607,2.457971380631349,4.84631084384693,134.0,126.0,67.0,256.0,167.0,25.0,21,0,0,0,2,0.0,256.0,1572.4391999999998,794.8577,1454.5298999999998,95,1,0,16,0.19978658793293924,0.6540885893003276,0.14524293465528104,0,594.1535999999999,469.28669999999994,1,0,14.0,16,0,0,486.4741,95,5822.62521660646,7806.532872114897,0.0,1,1,0,1.5,0,0.0,16,16,5822.62521660646,95,4172.0,0,3,21.741199999999996,6.0,32.294200000000004,2,8.8353,6.184399999999999,1.3265879247761718,640.0,73.41796875,0.4498937410960478,27,0,0.0,0,48.99990860295726,469.875,44,1.7576554361979166,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,8,0.0,0,0.0,1876.7269999999999,2794.2763999999997,94.10397220368289,0.0,94.10397220368289,0.0,8.8353,1182.3937,2281.6818000000003,0.6455245990367589,48,1983.9076555084378,16,5822.62521660646,3,303.4977,3,175.65060000000005,2,36.767200000000315,-1014.5918,21.7741544117647,0,0,67,67,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
16,64,3,3,3857.9514999999997,0.0,3882.1403999999993,0.0,2853.8703000000005,1133.9274,1719.9429000000002,0.0,217.85090000000002,6.335420999999997,0.00375,1.7198,24.188900000000004,211.7151000000003,0.0,323,234.5076,233.3274,230.0948,78.09299999999968,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,154.2237,0.0,0.008177094646755489,3.6671540145985397,4.674404347826086,1.5689357142857145,1.3703647058823527,2.404316336361141,4.700921518531522,138.0,137.0,69.0,256.0,173.0,25.0,20,0,0,1,5,4.0,256.0,1542.2037000000003,845.7497000000001,1433.4265,95,1,0,16,0.21966218595993525,0.6582548605075107,0.13986314235763864,0,586.9822000000001,502.40009999999995,3,0,14.0,16,0,0,497.43019999999996,95,5954.208510283323,7916.59589522947,0.0,3,4,0,1.5,0,0.0,16,16,5954.208510283323,95,4135.0,0,0,21.965100000000003,8.0,34.8518,2,5.7347,4.0151,1.3346519774254098,640.0,72.734375,0.4562429865056819,25,0,0.0,0,57.576614300061166,465.5,44,1.7524798177083332,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,1878.0857,2673.8641999999995,99.20399531620299,0.0,99.20399531620299,0.0,5.7347,1154.6902000000002,2314.0280000000007,0.6483998618622777,48,1962.3873849461484,16,5954.208510283323,3,317.14109999999994,3,215.8775,2,42.18919999999987,-1132.2076,21.93609090909091,0,0,69,69,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
17,64,3,3,3650.3851999999997,0.0,3677.4465,0.0,3001.2407000000003,1049.9375,1951.3032000000003,0.0,231.3603,6.448367124999997,0.00375,3.8912,27.06130000000001,227.93670000000014,0.0,328,35.988600000000005,243.55490000000012,38.3469,77.73259999999989,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,151.49030000000005,0.0,0.008317332750311858,3.5986690647482025,4.635477611940298,1.5622222222222222,1.3472515151515152,2.358778415553702,4.559893872975576,134.0,139.0,67.0,254.66666666666669,171.0,25.0,20,0,0,1,8,4.0,256.0,1347.4822000000001,823.2148000000001,1452.0144,95,1,0,16,0.17289707750870487,0.6590280014812073,0.13682986024415045,3,569.9188999999999,500.21500000000015,4,0,9.0,16,0,0,334.4512,95,5478.15056295599,7186.821345923826,0.0,9,4,0,1.5,0,0.0,16,16,5478.15056295599,95,4104.0,0,0,14.059999999999999,10.0,23.782600000000002,2,12.9699,9.079100000000002,1.1880464821521148,640.0,72.16796875,0.45304048253676465,25,0,0.0,0,35.20464937624838,461.875,42,1.7632664388020833,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,8,0.0,0,0.0,1878.0857,2369.8225999999995,71.37971729975288,0.0,71.37971729975288,0.0,12.9699,939.5594000000002,2299.0118,0.6471785242999177,48,1708.6707829678392,16,5478.15056295599,3,402.429,3,229.10860000000002,2,48.58080000000008,-1046.0463,20.55547058823529,0,0,67,67,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
18,64,3,3,3696.3573999999994,0.0,3724.917300000001,0.0,3161.7136,1213.4669,1948.2467000000001,0.0,124.7646,7.316096124999997,0.00375,4.3501,28.559900000000006,243.3712000000001,0.0,340,285.22,239.24779999999996,319.3249,75.44289999999994,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,164.67590000000004,0.3893,0.009755224038102424,3.5590183673469404,4.549776119402983,1.4651500000000002,1.3834714285714291,2.302612287396972,4.4230970567863075,134.0,147.0,67.0,254.66666666666666,168.0,25.0,22,0,0,0,10,9.0,256.0,1382.2104999999997,807.9327,1453.0443,92,4,0,16,0.1973852085572354,0.6678540939836495,0.12606694904795024,3,567.5806999999999,523.1757000000002,7,0,10.0,16,0,0,412.32040000000006,92,6895.276032284734,9181.910270429153,0.0,7,4,0,1.5,0,0.0,16,16,6895.276032284734,92,4037.0,0,0,14.651500000000002,7.0,48.819799999999994,2,14.5024,10.153199999999998,1.6372595490000137,640.0,70.859375,0.4669202911931818,31,0,0.0,0,91.27587252699331,453.5,41,1.83110888671875,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,8,0.0,0,0.0,1885.0146999999997,2218.7156000000004,21.015705739983318,0.0,21.015705739983318,0.0,14.5024,991.7727000000001,2309.7968,0.651851000889236,48,2286.6342381444174,16,6895.276032284734,3,432.2306999999999,3,292.4823,2,52.22479999999997,-1209.1167999999998,20.208772727272727,0,0,67,67,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
19,64,3,3,3634.3114,0.0,3664.3807999999995,0.0,3284.0269,1226.0118,2058.0151,0.0,109.76839999999999,7.304272624999997,0.00375,2.0084,30.069400000000016,259.57770000000016,0.0,349,198.0909,260.1369000000001,393.24789999999996,76.72959999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,130.43879999999996,0.0,0.008839076704877519,3.524860583941606,4.516366666666666,1.4040125000000003,1.394048484848485,2.2565303107909793,4.290404145082719,144.0,137.0,72.0,256.0,180.0,25.0,18,0,0,1,7,8.0,256.0,1262.6512999999995,846.706,1476.5638,90,6,0,16,0.13186343366335573,0.6748648713075509,0.13141518199842395,2,553.9003999999999,482.90590000000003,4,0,8.0,16,0,0,297.0187,90,7408.113830321204,9823.835793689625,0.0,7,4,0,1.5,0,0.0,16,16,7408.113830321204,90,3980.0,0,0,11.232100000000003,9.0,46.3819,2,6.6941999999999995,4.685500000000001,1.7698173582853112,640.0,69.66796875,0.48714143136160715,21,0,0.0,0,28.236953149704032,445.875,41,1.826110188802083,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0,0,8,0.0,0,0.0,1936.7562999999998,2182.1231,29.075812738360465,0.0,29.075812738360465,0.0,6.6941999999999995,892.0358000000002,2369.6517,0.6585022557045126,48,2415.7219633684194,16,7408.113830321204,3,432.502,3,312.0982999999999,2,55.89059999999965,-1224.0034,20.752071428571437,0,0,72,72,greedy rich 25 %,debt,3,9.094947017729282e-13,9.823083422
